央视频道,#genre#
壹新闻[1280*720],http://ltv2.228888888.xyz:8081/live/tw115.m3u8
有线18[1280*720],http://ltv1.228888888.xyz:8081/hls/ch119.m3u8
有线财经[1280*720],http://ltv1.228888888.xyz:8081/hls/ch117.m3u8
有线新闻[1280*720],http://ltv1.228888888.xyz:8081/hls/ch109.m3u8
有线新闻[1920*1080],http://t.cn/A67F8ANd
有线新闻[854*482],https://icable.cdn.utvhk.com/live/4cc64fb362004798b222978935590b2c/1980ba5c365e4f049f99aced1277303c.m3u8
有线娱乐[1280*720],http://ltv1.228888888.xyz:8081/hls/ch118.m3u8
浙江卫视蓝光[1920*1080],http://120.221.5.101:8089/PLTV/88888888/224/3221225585/index.m3u8
中国环球电视[1024*576],http://live.cgtn.com/500/prog_index.m3u8
中国环球电视[1024*576],http://live.cgtn.com/1000/prog_index.m3u8
中视[1280*720],http://bbdd.228888888.xyz:8081/hls/ch202.m3u8
中视[1280*720],rtmp://xiaoyu.speedws.com/sat/tv091
中视[1280*720],http://ltv1.228888888.xyz:8081/hls/ch202.m3u8
中視新聞[1280*720],http://ltv2.228888888.xyz:8081/live/tw107.m3u8
中視新聞[1280*720],http://ltv1.228888888.xyz:8081/hls/ch218.m3u8
中天新闻[1280*720],http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天新闻[1280*720],http://ltv2.228888888.xyz:8081/live/tw101.m3u8
中天亚洲台[720*576],http://202.175.127.77/live/show/ch1/index.m3u8
中天娱乐[1280*720],http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐[1280*720],http://192.154.103.75:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天综合[1280*720],http://104.250.154.42:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
央视
CCTV2[1280*720],http://125.210.152.18:9090/live/CCTV2HD_H265.m3u8
CCTV3[1280*720],http://125.210.152.18:9090/live/CCTV3HD_H265.m3u8
CCTV5[1280*720],http://125.210.152.18:9090/live/CCTV5HD_H265.m3u8
CCTV5+[1280*720],http://125.210.152.18:9090/live/TYSSHD_H265.m3u8
CCTV6[1280*720],http://125.210.152.18:9090/live/CCTV6HD_H265.m3u8
CCTV7[1280*720],http://125.210.152.18:9090/live/CCTV7HD_H265.m3u8
CCTV8[1280*720],http://125.210.152.18:9090/live/CCTV8HD_H265.m3u8
CCTV9[1280*720],http://125.210.152.18:9090/live/CCTVJLHD_H265.m3u8
CCTV10[1280*720],http://125.210.152.18:9090/live/CCTV10HD_H265.m3u8
CCTV11[768*576],http://125.210.152.18:9090/live/CCTV11.m3u8
CCTV13[768*576],http://125.210.152.18:9090/live/CCTV13.m3u8
CCTV14[1280*720],http://125.210.152.18:9090/live/CCTV14HD_H265.m3u8
CCTV15[720*576],http://125.210.152.18:9090/live/ZYYY.m3u8
CETV1[768*576],http://125.210.152.18:9090/live/ZGJY.m3u8
CHC高清電影[1280*720],http://125.210.152.18:9090/live/CHCGQDY.m3u8
CHC家庭影院[1280*720],http://125.210.152.18:9090/live/JTYYHD_H265.m3u8
CHC動作電影[1280*720],http://125.210.152.18:9090/live/DZDYHD_H265.m3u8
$c_start卫视$c_end
天津衛視[1280*720],http://125.210.152.18:9090/live/TJWSHD_H265.m3u8
東方衛視[1280*720],http://125.210.152.18:9090/live/DFWSHD_H265.m3u8
湖南衛視[1280*720],http://125.210.152.18:9090/live/HNWSHD_H265.m3u8
浙江衛視[1280*720],http://125.210.152.18:9090/live/ZJWSHD_H265.m3u8
江蘇衛視[1280*720],http://125.210.152.18:9090/live/JSWSHD_H265.m3u8
山東衛視[1280*720],http://125.210.152.18:9090/live/SDWSHD_H265.m3u8
深圳衛視[1280*720],http://125.210.152.18:9090/live/SZWSHD_H265.m3u8
安徽衛視[1280*720],http://125.210.152.18:9090/live/AHWSHD_H265.m3u8
東南衛視[1280*720],http://125.210.152.18:9090/live/DNWSHD_H265.m3u8
河南衛視[1280*720],http://125.210.152.18:9090/live/HNWSHD_H265.m3u8
江西衛視[1280*720],http://125.210.152.18:9090/live/JXWSHD_H265.m3u8
貴州衛視[1280*720],http://125.210.152.18:9090/live/GZWSHD_H265.m3u8
黑龍江衛視[1280*720],http://125.210.152.18:9090/live/HLJWSHD_H265.m3u8
吉林衛視[1280*720],http://125.210.152.18:9090/live/JLWSHD_H265.m3u8
遼寧衛視[1280*720],http://125.210.152.18:9090/live/LNWSHD_H265.m3u8
山西衛視[768*576],http://125.210.152.18:9090/live/SXWS.m3u8
雲南衛視[768*576],http://125.210.152.18:9090/live/YNWS.m3u8
廣西衛視[720*576],http://125.210.152.18:9090/live/GXWS.m3u8
西藏衛視[720*576],http://125.210.152.18:9090/live/XZWS.m3u8
內蒙古衛視[720*576],http://125.210.152.18:9090/live/NMGWS.m3u8
寧夏衛視[720*576],http://125.210.152.18:9090/live/NXWS.m3u8
甘肅衛視[720*576],http://125.210.152.18:9090/live/GSWS.m3u8
旅遊衛視[720*576],http://125.210.152.18:9090/live/LYWS.m3u8
兵團衛視[720*576],http://125.210.152.18:9090/live/BTWS.m3u8
北京紀實[720*576],http://125.210.152.18:9090/live/BJJS.m3u8
優優寶貝[768*576],http://125.210.152.18:9090/live/YYBB.m3u8
茶頻道[1280*720],http://125.210.152.18:9090/live/CPD.m3u8
快樂垂釣[1280*720],http://125.210.152.18:9090/live/KLCD.m3u8
北京卡酷[720*576],http://125.210.152.18:9090/live/KKDH.m3u8
金鷹卡通[720*576],http://125.210.152.18:9090/live/JYKT.m3u8
優漫卡通[720*576],http://125.210.152.18:9090/live/YMKT.m3u8
炫動卡通[720*576],http://125.210.152.18:9090/live/XDKT.m3u8
電子體育[768*576],http://125.210.152.18:9090/live/DZTY.m3u8
收藏天下[768*576],http://125.210.152.18:9090/live/SCTX.m3u8
發現之旅[768*576],http://125.210.152.18:9090/live/FXZL.m3u8
世界地理[768*576],http://125.210.152.18:9090/live/SJDL.m3u8
第一劇場[768*576],http://125.210.152.18:9090/live/DYJC.m3u8
風雲劇場[768*576],http://125.210.152.18:9090/live/FYJC.m3u8
風雲音樂[768*576],http://125.210.152.18:9090/live/FYYY.m3u8
懷舊劇場[768*576],http://125.210.152.18:9090/live/HJJC.m3u8
衛生健康[768*576],http://125.210.152.18:9090/live/WSJK.m3u8
國防軍事[768*576],http://125.210.152.18:9090/live/GFJS.m3u8
央視文化精品[768*576],http://125.210.152.18:9090/live/YSWHJP.m3u8
高爾夫[768*576],http://125.210.152.18:9090/live/GEF.m3u8
女性時尚[768*576],http://125.210.152.18:9090/live/NXSS.m3u8
環球奇觀[768*576],http://125.210.152.18:9090/live/HQQG.m3u8
浙江經視[768*576],http://125.210.152.18:9090/live/ZJJS.m3u8
浙江教育科技[768*576],http://125.210.152.18:9090/live/ZJJYKJ.m3u8
浙江影視娛樂[640*480],http://125.210.152.18:9090/live/ZJYSYL.m3u8
浙江民生休閒[768*576],http://125.210.152.18:9090/live/ZJMS.m3u8
浙江公共新聞[768*576],http://125.210.152.18:9090/live/ZJGG.m3u8
浙江少兒[768*576],http://125.210.152.18:9090/live/ZJSE.m3u8
杭州1[768*576],http://125.210.152.18:9090/live/HZZH.m3u8
杭州2[768*576],http://125.210.152.18:9090/live/XHMZ.m3u8
杭州3[768*576],http://125.210.152.18:9090/live/HZSH.m3u8
杭州4[768*576],http://125.210.152.18:9090/live/HZYS.m3u8
杭州5[768*576],http://125.210.152.18:9090/live/HZSE.m3u8
杭州6[768*576],http://125.210.152.18:9090/live/HZFC.m3u8
精品劇場[1280*720],http://125.210.152.18:9090/live/JPJC.m3u8
少兒動漫[1280*720],http://125.210.152.18:9090/live/SEDM.m3u8
風尚音樂[1280*720],http://125.210.152.18:9090/live/FSYY.m3u8
漫畫世界[1280*720],http://125.210.152.18:9090/live/MYSJ.m3u8
高清娛樂[1280*720],http://125.210.152.18:9090/live/GQYL.m3u8
炫動3D[1280*720],http://125.210.152.18:9090/live/XD3D.m3u8
亞洲影院[1280*720],http://125.210.152.18:9090/live/YZYY.m3u8
歐美影院[1280*720],http://125.210.152.18:9090/live/OMYY.m3u8
探索記錄[1280*720],http://125.210.152.18:9090/live/TSJL.m3u8
求索記錄高清[1280*720],http://125.210.152.18:9090/live/QSJLHD_H265.m3u8
HD求索生活[1280*720],http://125.210.152.18:9090/live/QSSH.m3u8
HD求索科學[1280*720],http://125.210.152.18:9090/live/QSKX.m3u8
HD求索動物[1280*720],http://125.210.152.18:9090/live/QSDW.m3u8
四海釣魚[768*576],http://125.210.152.18:9090/live/SHDY.m3u8
新視覺HD[1280*720],http://125.210.152.18:9090/live/XSJHD_H265.m3u8
$c_start地方$c_end
劲爆体育[640*480],http://183.207.249.9/PLTV/2/224/3221226045/1.m3u8
炫动卡通[655*480],http://183.207.249.7/PLTV/2/224/3221226047/index.m3u8
兵团卫视[640*360],http://v.btzx.com.cn:1935/live/weishi.stream/playlist.m3u8
东方卫视[720*540],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/6322338140530063287/index.m3u8?channel-id=bestzb&Contentid=6322338140530063287&livemode=1&stbId=004003FF0047938264008422F156640C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=6322338140530063287&owchid=bestzb&owsid=4493204831455189447&AuthInfo=P1R19MRl3kZr1OjIoSZyknJ/990aqHa/xS8KsdqquVnhK4iR6+Xc6NeHn7WxL61vI/qGWuBHUqfMqe5xLs8zJDFV/nZIgueov7WUo5SFIvx4Q1GiIuVNgl0bXsCK0Do7
东方卫视[1280*720],http://223.82.250.72/live/hddongfangstv/1.m3u8
湖北卫视[1920*1080],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/5000000010000022140/index.m3u8?channel-id=bestzb&Contentid=5000000010000022140&livemode=1&stbId=004003FF0037507381008422F152063C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=5000000010000022140&owchid=bestzb&owsid=4493204831455105314&AuthInfo=SpHIwnIE+H0N3+bKCGl/3PD8rBE3foxRYTSh3iGYUJZ6GNpZ+E47AWi696WsOzmjB6NbhsZYefT8ZbcFc6tce6sA1NT4/Xiib/5y9z97zsIfb91xmMHh4rcelTK1C5dP
湖北卫视[1047*576],http://183.207.249.16:80/PLTV/4/224/3221225877/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCJ%2B44n3nka6RKvo3i2rqUUb5BH59Yj%2FQnobTSTU3awWrw%3D%3D%3A20180401123822%2C18851042983%2C112.25.46.66%2C20180401123822%2CG_HUBEI%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824
湖北卫视[1920*1080],http://ivi.bupt.edu.cn/hls/hbhd.m3u8
湖北卫视[768*576],http://ivi.bupt.edu.cn/hls/hbtv.m3u8
安徽卫视[1280*720],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/8519359625922101359/index.m3u8?channel-id=bestzb&Contentid=8519359625922101359&livemode=1&stbId=004003FF0066939004008422F157609C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=8519359625922101359&owchid=bestzb&owsid=4493204831455385133&AuthInfo=ByJceAKbde8d6HehX/3nkttGPf5MDrPuw1bCHetOKa4FoNtpT6brl8fUNau09BDYcFLzrhs1Gs/uDaUhIO9P+OTN1ONKMpdTDCFj/5GuNxCVrUkeHBRNMGbwAC/xoRGI
安徽卫视[1047*576],http://183.207.249.5:80/PLTV/4/224/3221225800/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCKikSZpTvRn%2F1HvktgzBNo%2FHvI5xYp5QnoHhTtEEYneQw%3D%3D%3A20180401122822%2C18851042983%2C112.25.7.202%2C20180401122822%2CAHWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=724
安徽卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225945/3.m3u8
安徽卫视[1920*1080],http://ivi.bupt.edu.cn/hls/ahhd.m3u8
安徽卫视[1024*576],http://ivi.bupt.edu.cn/hls/ahtv.m3u8
东南卫视[1280*720],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/6058511135162408190/index.m3u8?channel-id=bestzb&Contentid=6058511135162408190&livemode=1&stbId=004003FF0080993552008422F151357C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=6058511135162408190&owchid=bestzb&owsid=4493204831455128871&AuthInfo=szOsw/kxd1GjN3AebKbGB1BjtmnsxvODv3sEL9PITGtq278wW9Iu9nM6ltLpGObynOzHkDzRVCXpjz8SnlWEitwncNe9wxcQe/2RMKY1+NWi6kk5ZEOICU9isMlpJ9RT
东南卫视[1047*576],http://183.207.249.15:80/PLTV/4/224/3221225816/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCI0bEQv%2BnpLVkyA3C%2BPrtQbuKToqX5PTJD7muv2bITcKw%3D%3D%3A20180401123639%2C18851042983%2C112.25.46.66%2C20180401123639%2CDNWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824
东南卫视[1024*576],http://ivi.bupt.edu.cn/hls/dntv.m3u8
贵州卫视[1047*576],http://183.207.249.5:80/PLTV/4/224/3221225787/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlz%2BAhLv89U3HWKFogUjLcRuU%2BwWipdMTdABhAgmyZ6eCL6vOeOBEZVgFYDquGG3sDpK42k81jojIY64S1u8AOhGg%3D%3D%3A20180401124015%2C18851042983%2C112.25.7.203%2C20180401124015%2CG_GUIZHOU%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=724
贵州卫视[1024*576],http://ivi.bupt.edu.cn/hls/gztv.m3u8
吉林卫视[720*540],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/7365582553698000803/index.m3u8?channel-id=bestzb&Contentid=7365582553698000803&livemode=1&stbId=004003FF0057593875008422F154966C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=7365582553698000803&owchid=bestzb&owsid=4493204831455104944&AuthInfo=RS7phyaM9yXGye11k9VimxeKFOO1n2h2FWivLOIuk13BcmEF9OE6E2XZM1N+fDoN7lUxCKnpscJDVss4IjvZkwWQKoz8nDXAK88QKmA4mj2ZqFRI0iqCfQkpqEDzr3Qt
吉林卫视[1047*576],http://183.207.249.7:80/PLTV/4/224/3221225883/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCIHJx8mLzyyQOOmPNm0WR5Ef4nEGAloM%2F56ETMCRCvTQA%3D%3D%3A20180401123855%2C18851042983%2C112.25.46.66%2C20180401123855%2CG_JILIN%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=744
吉林卫视[1024*576],http://ivi.bupt.edu.cn/hls/jltv.m3u8
辽宁卫视[1280*720],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/5393821316758187099/index.m3u8?channel-id=bestzb&Contentid=5393821316758187099&livemode=1&stbId=004003FF0068820358008422F158596C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=5393821316758187099&owchid=bestzb&owsid=4493204831455284991&AuthInfo=k5u8k07/ODnmQe0XrIWYxnpjNNud8PtA3jaoIF/fpZbLPV3325A81eU507NEowz0cEU1EbtmZdjU3xwdrJkgDzp9BMKdqyGoJXINUwMM8pF0T1GWf5v0oJkhWd8u/+ha
辽宁卫视[1047*576],http://183.207.249.12:80/PLTV/4/224/3221225802/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCJbmeguUg7Pt87K%2Bri2DAREvp2QVC9nEaWIfYShfQrrPw%3D%3D%3A20180401122926%2C18851042983%2C112.25.7.202%2C20180401122926%2CLNWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=784
辽宁卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225947/3.m3u8
辽宁卫视[1920*1080],http://ivi.bupt.edu.cn/hls/lnhd.m3u8
辽宁卫视[1024*576],http://ivi.bupt.edu.cn/hls/lntv.m3u8
重庆卫视[720*540],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/7530473587484726181/index.m3u8?channel-id=bestzb&Contentid=7530473587484726181&livemode=1&stbId=004003FF0096869304008422F159253C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=7530473587484726181&owchid=bestzb&owsid=4493204831455284994&AuthInfo=lIQlLyixwHxEWTzPVSw1tW9aCW5pKArcXBvTJffvK9XvWLHUBvKnmPXm5Wyhv4Y2K6xZ6XhCdjumZVhCfkfXpalVDM+SAxP2ICeNuaUu9IjTs/bawkhophs58y+SKW+Q
重庆卫视[1047*576],http://183.207.249.5:80/PLTV/4/224/3221225812/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCIhiLjNRKOzMqvw%2F1GMpWNi%2FvUNiv5aXc%2FMBMV9VjuXRg%3D%3D%3A20180401123235%2C18851042983%2C112.25.46.66%2C20180401123235%2CG_CHONGQING%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=724
重庆卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225949/3.m3u8
重庆卫视[1920*1080],http://ivi.bupt.edu.cn/hls/cqhd.m3u8
重庆卫视[1280*720],http://219.153.252.50/PLTV/88888888/224/3221225549/1.m3u8
重庆卫视[1280*720],http://219.153.252.50/PLTV/88888888/224/3221225483/1.m3u8
江西卫视[1280*720],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/4625292887079171688/index.m3u8?channel-id=bestzb&Contentid=4625292887079171688&livemode=1&stbId=004003FF0088804032008422F159412C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=4625292887079171688&owchid=bestzb&owsid=4493204831455285739&AuthInfo=PXm0oUTrbN0no3Jcn5mYSZJAmzcrizZc1OXLcyy1/dPnPdDXLeftZRG2M9cCjoD1G/71soli+cfNupc8bhk+jyAJ5IKiabBrtNE1FSFMqT7v/E6etbMd5CUeCGV49SfO
江西卫视[1047*576],http://183.207.249.15:80/PLTV/4/224/3221225798/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCKyQ%2FGr1GIyAKGaZyk5cVSQZ58mJ1XrGNtvk0ShYHH%2FbQ%3D%3D%3A20180401123757%2C18851042983%2C112.25.46.66%2C20180401123757%2CJXWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824
江西卫视[1024*576],http://ivi.bupt.edu.cn/hls/jxtv.m3u8
天津卫视[1280*720],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/4966692255080753870/index.m3u8?channel-id=bestzb&Contentid=4966692255080753870&livemode=1&stbId=004003FF0037472509008422F153760C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=4966692255080753870&owchid=bestzb&owsid=4493204831455286336&AuthInfo=LPoUhpzbLKA77DJKw+RoOdp+Y9+2o1DeE5aesM/Rzx2fmmAu/Zh6hSJ79Pssv5xRCeMP64fkZ1OTO5rnBrDDVtd+IG42hAo4SoG/GCN9Sl4K/3WOqqtfMoKEA7k42GKH
天津卫视[1047*576],http://183.207.249.12:80/PLTV/4/224/3221225808/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCKqwtc8R23%2F2sLHoAToXl3UnF0tTz0M2byvGulkWuh60g%3D%3D%3A20180401123718%2C18851042983%2C112.25.46.66%2C20180401123718%2CTJWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=784
天津卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225941/3.m3u8
天津卫视[1920*1080],http://ivi.bupt.edu.cn/hls/tjhd.m3u8
天津卫视[1024*576],http://ivi.bupt.edu.cn/hls/tjtv.m3u8
广西卫视[720*540],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/4676357582335641620/index.m3u8?channel-id=bestzb&Contentid=4676357582335641620&livemode=1&stbId=004003FF0078831560008422F153407C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=4676357582335641620&owchid=bestzb&owsid=4493204831455286928&AuthInfo=DT6BLn3LKb4UZS9P6ceMIt7Kdis7sZMo8aF/JJu/aB63OeFqHPtn2swf6q8QGSx98MHcCn+tkPDNa6hZYB8F4Yn0B9xgZaRCjoHWlvD4eSKvUl8FWk4ro8ymobBb/stR
广西卫视[1047*576],http://183.207.249.5:80/PLTV/4/224/3221225806/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCIQPP2eeGyS5ilmqdvDTPcoF%2FqPKRon1Cmyyd%2B0U6oF5w%3D%3D%3A20180401123038%2C18851042983%2C112.25.46.66%2C20180401123038%2CGXWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=724
广西卫视[1024*576],http://ivi.bupt.edu.cn/hls/gxtv.m3u8
广西卫视[768*576],http://121.31.30.90:8085/ysten-business/live/guangxistv/1.m3u8
河南卫视[1047*576],http://183.207.249.15:80/PLTV/4/224/3221225815/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCLuGX7trFA1uyIOMxmVkKch8XtG26AoYxiNZoMBXkEVXw%3D%3D%3A20180401123527%2C18851042983%2C112.25.46.66%2C20180401123527%2CHENAN%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824
河南卫视[1024*576],http://ivi.bupt.edu.cn/hls/hntv.m3u8
海南卫视[720*540],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/6187345409661409786/index.m3u8?channel-id=bestzb&Contentid=6187345409661409786&livemode=1&stbId=004003FF0082926475008422F157811C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=6187345409661409786&owchid=bestzb&owsid=4493204831455171956&AuthInfo=LjzwTMat240syQrSHvg58Ml4CxxaKwTZHHG8q4c1T9TPW3FsZ9jhIR2EjNvId7j9G2/OQWdWyiTVKcr1/D8rRNeofDVJ/zML0+nDm4OKBL5b+7QtO10ThJYiqY+M7hGo
青海卫视[720*540],http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/7493614642381322513/index.m3u8?channel-id=bestzb&Contentid=7493614642381322513&livemode=1&stbId=004003FF0069077049008422F150055C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=7493614642381322513&owchid=bestzb&owsid=4493204831455171074&AuthInfo=MvnzbdZF1m3x5BfP7tj/5C7peAW2VfIB/ObpmGuu4pMBTIv0hk9R2IvtGANk1H01SnnqXpC0bCnETMkVspaHozMpp0zAFC6Ut7vmgV6suOnKvtReexT/ZDNKxZu58gov
